processid	bin_uri	order_name	lat	lon	country	hemisphere	lat_bin	lat_max	lat_mid	lat_min	lat_band	continent
WAMID203-10	BOLD:AAT9083	Anura	-10.7333	123.1	Indonesia	Southern	9	-10	-15	-20	9	Asia
ABR819-13	BOLD:AAB0558	Anura	8.916	-78.629	Panama	Northern	7	10	5	0	7	Americas
ABTVC176-05	BOLD:AAA7138	Anura	9.86347	-84.1467	Costa Rica	Northern	7	10	5	0	7	Americas
ASCRA194-08	BOLD:AAA7514	Anura	43.917	-66.108	Canada	Northern	3	50	45	40	3	Americas
BSAMP100-07	BOLD:AAC3765	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP1148-09	BOLD:AAC2858	Anura	9.265	-79.508	Panama	Northern	7	10	5	0	7	Americas
BSAMP205-07	BOLD:AAD0061	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP233-07	BOLD:AAB2164	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP911-09	BOLD:AAA6462	Anura	7.756	-77.684	Panama	Northern	7	10	5	0	7	Americas
CBIHA010-17	BOLD:ADH6023	Anura	6.08808	-73.8324	Colombia	Northern	7	10	5	0	7	Americas
DBAFI729-13	BOLD:ACA3420	Anura	-6.35	-47.406	Brazil	Southern	8	0	-5	-10	8	Americas
DBNGF466-10	BOLD:AAZ3766	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
FBHER213-14	BOLD:AAM0091	Anura	48.591	13.455	Germany	Northern	3	50	45	40	3	Europe
GANA659-06	BOLD:AAC7230	Anura	44.643	-78.527	Canada	Northern	3	50	45	40	3	Americas
GBAAW50810-24	BOLD:ACF5940	Anura	-27.793	-50.3474	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP12351-19	BOLD:ADK3213	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP12432-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP12443-19	BOLD:ACH9128	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP1340-12	BOLD:ACB3700	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP20466-19	BOLD:AEB1655	Anura	31.4083	-95.1667	United States	Northern	4	40	35	30	4	Americas
GBAP4441-13	BOLD:ACH2364	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP4956-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5320-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92683-17	BOLD:ACA3404	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMIN93391-17	BOLD:ADK5555	Anura	-16.7312	-64.4521	Bolivia	Southern	9	-10	-15	-20	9	Americas
MYARB408-18	BOLD:ADM7148	Anura	10.9586	98.947	Myanmar	Northern	6	20	15	10	6	Asia
OBOJZ034-22	BOLD:ACH4056	Anura	49.454	19.642	Slovakia	Northern	3	50	45	40	3	Europe
WAFRA036-14	BOLD:ACM4237	Anura	-3.169	10.498	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL126-10	BOLD:AAT9134	Anura	-32.0833	115.883	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL557-10	BOLD:AAT9130	Anura	-33.9291	115.054	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM055-10	BOLD:AAM2274	Anura	-16.4197	126.099	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM080-10	BOLD:AAO1713	Anura	-14.8222	125.711	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM1088-10	BOLD:ACI3763	Anura	-32.4091	119.728	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMID210-10	BOLD:AAT9083	Anura	-10.7333	123.1	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMIR006-10	BOLD:AAY4806	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
ABR754-13	BOLD:AAB2170	Anura	9.076	-82.293	Panama	Northern	7	10	5	0	7	Americas
AMPSA025-12	BOLD:ABX1883	Anura	-8.75722	31.1144	Zambia	Southern	8	0	-5	-10	8	Africa
BIFZH115-17	BOLD:ADN5222	Anura	-3.71605	134.069	Indonesia	Southern	8	0	-5	-10	8	Asia
BSACU026-11	BOLD:AAU0047	Anura	22.683	-83.717	Cuba	Northern	5	30	25	20	5	Americas
BSECO205-11	BOLD:ABA0452	Anura	3.228	-73.852	Colombia	Northern	7	10	5	0	7	Americas
DBABA411-12	BOLD:ACA3273	Anura	-19.904	-40.561	Brazil	Southern	9	-10	-15	-20	9	Americas
DBABA652-12	BOLD:ACA3677	Anura	-28.662	-50.444	Brazil	Southern	10	-20	-25	-30	10	Americas
DBNGF154-10	BOLD:AAZ3800	Anura	-5.81483	145.156	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DBNGF188-10	BOLD:AAZ3860	Anura	-5.81483	145.156	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DBNGF257-10	BOLD:AAZ3792	Anura	-5.8045	145.071	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP11850-19	BOLD:ACB7937	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP20433-19	BOLD:ADV5802	Anura	32.5332	-96.488	United States	Northern	4	40	35	30	4	Americas
GBAP2386-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP4047-13	BOLD:ACH6066	Anura	3.4289	-76.6592	Colombia	Northern	7	10	5	0	7	Americas
GBAP4269-13	BOLD:ACA3587	Anura	-21.98	-47.87	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP4290-13	BOLD:ACA3450	Anura	-21.98	-47.87	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP4928-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP4935-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN92953-17	BOLD:ADK1552	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMIN93289-17	BOLD:ACA4606	Anura	-8.52272	-74.1142	Peru	Southern	8	0	-5	-10	8	Americas
IMSAM049-09	BOLD:AAA8318	Anura	34.3883	8.79722	Tunisia	Northern	4	40	35	30	4	Africa
IMSAM287-09	BOLD:AAB7942	Anura	36.7319	10.9378	Tunisia	Northern	4	40	35	30	4	Africa
IMSAM635-12	BOLD:AAF4233	Anura	39.432	-4.7202	Spain	Northern	4	40	35	30	4	Europe
LIN423-07	BOLD:AAF3896	Anura	-34.25	18.41	South Africa	Southern	11	-30	-35	-40	11	Africa
MYARA156-17	BOLD:ACT1629	Anura	12.4497	99.1639	Myanmar	Northern	6	20	15	10	6	Asia
OBOJZ008-22	BOLD:AAD1964	Anura	48.056	18.029	Slovakia	Northern	3	50	45	40	3	Europe
RAACG455-19	BOLD:ACB8433	Anura	10.8806	-85.389	Costa Rica	Northern	6	20	15	10	6	Americas
WAFRA072-14	BOLD:ACM3966	Anura	-3.002	10.338	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL346-10	BOLD:AAT9673	Anura	-30.1333	114.967	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL743-10	BOLD:AAT9132	Anura	-33.7833	123.333	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM471-10	BOLD:AAM1449	Anura	-28.1023	114.556	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM753-10	BOLD:AAM1449	Anura	-34.6416	117.967	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMID162-10	BOLD:AAT9575	Anura	-8.5	117.433	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID197-10	BOLD:AAT9082	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID273-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia
ABR065-13	BOLD:AAA5627	Anura	8.892	-78.56	Panama	Northern	7	10	5	0	7	Americas
ABR213-13	BOLD:AAA5635	Anura	7.959	-77.704	Panama	Northern	7	10	5	0	7	Americas
ABR414-13	BOLD:AAC9870	Anura	8.597	-78.049	Panama	Northern	7	10	5	0	7	Americas
ASCRA053-08	BOLD:AAA5418	Anura	45.329	-76.461	Canada	Northern	3	50	45	40	3	Americas
ASCRA390-08	BOLD:AAC7230	Anura	45.404	-75.921	Canada	Northern	3	50	45	40	3	Americas
BIFZH111-17	BOLD:ADO1489	Anura	-3.71605	134.069	Indonesia	Southern	8	0	-5	-10	8	Asia
BSAMP1137-09	BOLD:AAB9732	Anura	9.265	-79.508	Panama	Northern	7	10	5	0	7	Americas
DBABA512-12	BOLD:ACA3566	Anura	-9.663	-56.054	Brazil	Southern	8	0	-5	-10	8	Americas
DBAFI239-13	BOLD:ACG1062	Anura	-23.31	-46.591	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI376-13	BOLD:ACG1059	Anura	-22.378	-42.555	Brazil	Southern	10	-20	-25	-30	10	Americas
DBNGF124-10	BOLD:AAZ3792	Anura	-5.78617	145.059	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DJIB039-17	BOLD:ADH4139	Anura	34.9461	69.265	Afghanistan	Northern	4	40	35	30	4	Asia
EVACC071-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas
EVACC205-12	BOLD:AAD4144	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas
FCWS009-21	BOLD:AAT9575	Anura	-0.152	100.662	Indonesia	Southern	8	0	-5	-10	8	Asia
GBAP0013-06	BOLD:AAJ3032	Anura	47.0003	-109.751	United States	Northern	3	50	45	40	3	Americas
GBAP1309-12	BOLD:ACB3734	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1926-13	BOLD:ACH3974	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP20379-19	BOLD:AAE6666	Anura	29.1797	-102.996	United States	Northern	5	30	25	20	5	Americas
GBAP2348-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP3320-13	BOLD:ACC6520	Anura	4.68212	-58.9135	Guyana	Northern	7	10	5	0	7	Americas
GBAP3988-13	BOLD:ACI2591	Anura	3.4289	-76.6592	Colombia	Northern	7	10	5	0	7	Americas
GBAP4987-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC3281-23	BOLD:AAB7344	Anura	30.4539	97.1726	China	Northern	4	40	35	30	4	Asia
GBMNB2357-20	BOLD:ACF9137	Anura	-23.3905	-46.7172	Brazil	Southern	10	-20	-25	-30	10	Americas
GVDK124-08	BOLD:AAA9707	Anura	-32.241	22.584	South Africa	Southern	11	-30	-35	-40	11	Africa
IMSAM169-09	BOLD:AAB3328	Anura	31.6231	-7.99514	Morocco	Northern	4	40	35	30	4	Africa
IMSAM609-12	BOLD:ABX7835	Anura	42.5688	-0.07719	Spain	Northern	3	50	45	40	3	Europe
KINKA005-14	BOLD:ACO6233	Anura	5.819	116.396	Malaysia	Northern	7	10	5	0	7	Asia
LIN189-06	BOLD:AAA6596	Anura	-1.73684	120.223	Indonesia	Southern	8	0	-5	-10	8	Asia
WAFRA408-14	BOLD:ACM4572	Anura	0.603	9.337	Gabon	Northern	7	10	5	0	7	Africa
WAFRA426-14	BOLD:ACM4448	Anura	-2.5473	13.5303	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMAM113-10	BOLD:AAM1879	Anura	-34.2861	115.287	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM1145-10	BOLD:AAT9085	Anura	-26.1666	114.333	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM922-10	BOLD:AAM2707	Anura	-22.6433	118.563	Australia	Southern	10	-20	-25	-30	10	Oceania
ABAAP193-08	BOLD:AAC6750	Anura	24.919	121.689	Taiwan	Northern	5	30	25	20	5	Asia
ABR485-13	BOLD:AAD5385	Anura	8.018	-78.204	Panama	Northern	7	10	5	0	7	Americas
AMPAS004-05	BOLD:AAA3971	Anura	42.1723	-80.0847	United States	Northern	3	50	45	40	3	Americas
AMPAS079-05	BOLD:AAA3972	Anura	42.5757	-80.4724	Canada	Northern	3	50	45	40	3	Americas
BSECO267-11	BOLD:AAV6745	Anura	5.294	-72.706	Colombia	Northern	7	10	5	0	7	Americas
DBABA401-12	BOLD:ACA3450	Anura	-6.549	-47.469	Brazil	Southern	8	0	-5	-10	8	Americas
DBABA430-12	BOLD:ACA3405	Anura	-23.243	-46.951	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI074-12	BOLD:ABY6883	Anura	-21.157	-56.647	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI358-13	BOLD:ACG1060	Anura	-23.768	-46.295	Brazil	Southern	10	-20	-25	-30	10	Americas
DBAFI728-13	BOLD:ACA3420	Anura	-6.548	-47.445	Brazil	Southern	8	0	-5	-10	8	Americas
DBNGF182-10	BOLD:AAZ3822	Anura	-5.81483	145.156	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
EVACC220-12	BOLD:AAD4146	Anura	7.76223	-77.7241	Panama	Northern	7	10	5	0	7	Americas
EVACW011-12	BOLD:AAC2291	Anura	7.981	-78.357	Panama	Northern	7	10	5	0	7	Americas
GBAP12410-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP1801-13	BOLD:ACH3082	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2384-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP3841-13	BOLD:ACI1925	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas
GBAP5159-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5461-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNC76186-20	BOLD:AEG4890	Anura	-4.13	122.44	Indonesia	Southern	8	0	-5	-10	8	Asia
HJAPI004-13	BOLD:ACG9846	Anura	-22.9	-46.817	Brazil	Southern	10	-20	-25	-30	10	Americas
IMSAM445-09	BOLD:AAB5948	Anura	38.2016	-4.03766	Spain	Northern	4	40	35	30	4	Europe
JBJF151-09	BOLD:AAC9208	Anura	30.04	100.99	China	Northern	4	40	35	30	4	Asia
MYARA034-17	BOLD:ADG2817	Anura	17.5883	96.5789	Myanmar	Northern	6	20	15	10	6	Asia
MYARA135-17	BOLD:ADG1188	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
MYARB626-18	BOLD:ACW1253	Anura	11.4519	99.2259	Myanmar	Northern	6	20	15	10	6	Asia
NPAMV469-10	BOLD:AAU1574	Anura	13.534	104.101	Cambodia	Northern	6	20	15	10	6	Asia
SSDWA8654-16	BOLD:AAB7011	Anura	49.2809	-117.043	Canada	Northern	3	50	45	40	3	Americas
VTCOL044-16	BOLD:AAA6081	Anura	49.2809	-117.043	Canada	Northern	3	50	45	40	3	Americas
WAMAL072-10	BOLD:AAT9165	Anura	-17.6575	123.715	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAL192-10	BOLD:AAT9130	Anura	-31.6833	115.75	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL274-10	BOLD:AAT9366	Anura	-29.3638	119.6	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAL467-10	BOLD:AAZ5216	Anura	-32.0833	116	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL492-10	BOLD:AAT9130	Anura	-33.3758	115.643	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL576-10	BOLD:AAT9369	Anura	-32.2	121.783	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM081-10	BOLD:AAO1713	Anura	-14.8222	125.711	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM247-10	BOLD:AAM2274	Anura	-13.8944	126.607	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM641-10	BOLD:AAM1449	Anura	-32.9202	115.854	Australia	Southern	11	-30	-35	-40	11	Oceania
ABR1009-13	BOLD:ADI7788	Anura	8.476	-77.549	Panama	Northern	7	10	5	0	7	Americas
ABR1035-13	BOLD:ACC1263	Anura	8.479	-77.528	Panama	Northern	7	10	5	0	7	Americas
ABR752-13	BOLD:AAA6327	Anura	9.396	-82.271	Panama	Northern	7	10	5	0	7	Americas
AMPAS088-05	BOLD:AAA3972	Anura	41.627	-87.2032	United States	Northern	3	50	45	40	3	Americas
AMPAS148-05	BOLD:AAA7514	Anura	44.6534	-78.2411	Canada	Northern	3	50	45	40	3	Americas
BSAMP664-09	BOLD:AAA5634	Anura	9.232	-82.497	Panama	Northern	7	10	5	0	7	Americas
BSECO044-11	BOLD:ABU5979	Anura	4.773	-73.037	Colombia	Northern	7	10	5	0	7	Americas
DJIB108-17	BOLD:ADH5732	Anura	11.5208	43.0806	Djibouti	Northern	6	20	15	10	6	Africa
EANAA013-12	BOLD:AAA5418	Anura	58.47	-94.04	Canada	Northern	2	60	55	50	2	Americas
GBAP1143-10	BOLD:AAX7604	Anura	20.5205	-75.4421	Cuba	Northern	5	30	25	20	5	Americas
GBAP3963-13	BOLD:ACI1828	Anura	3.5744	-76.5967	Colombia	Northern	7	10	5	0	7	Americas
GBAP853-09	BOLD:AAA5395	Anura	0.1232	127.875	Indonesia	Northern	7	10	5	0	7	Asia
GBAP873-09	BOLD:AAA5395	Anura	0.6169	128.38	Indonesia	Northern	7	10	5	0	7	Asia
GBCOC2335-23	BOLD:ADC9938	Anura	35.6288	113.607	China	Northern	4	40	35	30	4	Asia
GBCOC3154-23	BOLD:AAB7344	Anura	29.3182	97.8441	China	Northern	5	30	25	20	5	Asia
GBMIN92766-17	BOLD:ACD2618	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMND1056-21	BOLD:ABY6883	Anura	-22.5115	-52.3171	Brazil	Southern	10	-20	-25	-30	10	Americas
IMSAM533-12	BOLD:AAJ5322	Anura	39.5334	-7.04225	Spain	Northern	4	40	35	30	4	Europe
JSRAC637-07	BOLD:AAA3971	Anura	45.253	-75.736	Canada	Northern	3	50	45	40	3	Americas
LIN182-06	BOLD:AAA6595	Anura	-1.45167	119.991	Indonesia	Southern	8	0	-5	-10	8	Asia
OSTEO055-14	BOLD:ACC6114	Anura	5.133	-59.417	Guyana	Northern	7	10	5	0	7	Americas
WAFRA453-14	BOLD:ACM4513	Anura	-2.3222	13.6605	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMAL366-10	BOLD:AAU0800	Anura	-28.7	115.033	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAL412-10	BOLD:AAT9959	Anura	-25.1191	115.427	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM099-10	BOLD:AAN3654	Anura	-14.6	125.117	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM1109-10	BOLD:AAM1794	Anura	-34.0667	115.767	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM439-10	BOLD:AAM1490	Anura	-29.6666	116.372	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM448-10	BOLD:AAM1449	Anura	-34.3333	116.45	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM584-10	BOLD:AAM2356	Anura	-33.3644	115.659	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM722-10	BOLD:AAM1449	Anura	-34.0166	115.1	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMID049-10	BOLD:AAW0119	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID181-10	BOLD:AAT9082	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
ABR260-13	BOLD:ADJ0596	Anura	7.942	-77.703	Panama	Northern	7	10	5	0	7	Americas
BIFZH090-17	BOLD:ADN1145	Anura	-3.71605	134.069	Indonesia	Southern	8	0	-5	-10	8	Asia
BSAMP019-07	BOLD:AAC2526	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP157-07	BOLD:ACF5686	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP702-09	BOLD:ACF5687	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas
DBABA682-12	BOLD:ACA3599	Anura	-22.465	-42.997	Brazil	Southern	10	-20	-25	-30	10	Americas
EVACC075-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas
GBAAW48333-24	BOLD:AAE9581	Anura	4.67	-75.76	Colombia	Northern	7	10	5	0	7	Americas
GBAP12462-19	BOLD:ACH9128	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP1833-13	BOLD:ACH2986	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2392-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP3798-13	BOLD:ACH4981	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas
GBAP5176-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP816-09	BOLD:AAC0630	Anura	0.8514	127.662	Indonesia	Northern	7	10	5	0	7	Asia
GBAP826-09	BOLD:AAC0632	Anura	1.8228	127.83	Indonesia	Northern	7	10	5	0	7	Asia
GBCOC3032-23	BOLD:AAB7344	Anura	28.2593	86.016	China	Northern	5	30	25	20	5	Asia
GBMAB900-15	BOLD:ACW1100	Anura	-7.15691	144.835	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBMIN92101-17	BOLD:ADK5217	Anura	31.2	-89.22	United States	Northern	4	40	35	30	4	Americas
GBMNB2277-20	BOLD:AED2150	Anura	-23.7352	-46.1803	Brazil	Southern	10	-20	-25	-30	10	Americas
GVDK120-08	BOLD:AAA9707	Anura	-32.241	22.584	South Africa	Southern	11	-30	-35	-40	11	Africa
IAHTP013-22	BOLD:ADB9336	Anura	1.645	7.399	Sao Tome and Principe	Northern	7	10	5	0	7	Africa
IQHLM011-06	BOLD:AAA5395	Anura	1.25	127.542	Indonesia	Northern	7	10	5	0	7	Asia
JBJF234-09	BOLD:ABY9847	Anura	44.5002	-90.0004	United States	Northern	3	50	45	40	3	Americas
LDPJR081-17	BOLD:ADJ0977	Anura	-26.858	32.2144	South Africa	Southern	10	-20	-25	-30	10	Africa
MRMSR118-11	BOLD:AAZ2943	Anura	9.31087	-83.7702	Costa Rica	Northern	7	10	5	0	7	Americas
MYARA198-17	BOLD:ACT3864	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
WAFRA032-14	BOLD:ACM4236	Anura	-3.169	10.498	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA163-14	BOLD:ACM4236	Anura	-3.143	10.482	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL005-10	BOLD:AAT9369	Anura	-31.2833	117.033	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL021-10	BOLD:AAT9165	Anura	-15.7293	128.266	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAL340-10	BOLD:AAT9981	Anura	-21.6833	122.183	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAL443-10	BOLD:AAT9131	Anura	-34.6833	115.633	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAL741-10	BOLD:AAT9368	Anura	-33.5791	120.31	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM052-10	BOLD:AAM2275	Anura	-15.8447	128.325	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM1034-10	BOLD:AAM2707	Anura	-23.3894	120.161	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM109-10	BOLD:AAN3654	Anura	-15.6666	128.683	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM1103-10	BOLD:AAM1794	Anura	-34.25	115.767	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM1119-10	BOLD:AAM1794	Anura	-34.7666	116.467	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM656-10	BOLD:AAM1794	Anura	-33.4	116.15	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM690-10	BOLD:AAN2628	Anura	-15.8447	128.325	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM814-10	BOLD:AAM1490	Anura	-31.9333	119.075	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMID242-10	BOLD:AAT9082	Anura	-10.1333	124.283	Indonesia	Southern	9	-10	-15	-20	9	Asia
ABR063-13	BOLD:AAA7557	Anura	8.892	-78.561	Panama	Northern	7	10	5	0	7	Americas
AMPAS017-05	BOLD:AAA3972	Anura	39.3286	-83.0598	United States	Northern	4	40	35	30	4	Americas
AMPAS034-05	BOLD:AAA3971	Anura	42.5757	-80.4721	Canada	Northern	3	50	45	40	3	Americas
AMPSA164-12	BOLD:ACA5823	Anura	-7.756	19.951	Angola	Southern	8	0	-5	-10	8	Africa
AMPSA220-13	BOLD:AEY9159	Anura	-7.753	19.957	Angola	Southern	8	0	-5	-10	8	Africa
AMPSA257-13	BOLD:ACK0081	Anura	-14.702	17.378	Angola	Southern	9	-10	-15	-20	9	Africa
AMPSA261-13	BOLD:AAH7185	Anura	-7.752	19.955	Angola	Southern	8	0	-5	-10	8	Africa
BSACU027-11	BOLD:AAU0047	Anura	22.683	-83.717	Cuba	Northern	5	30	25	20	5	Americas
BSACU038-11	BOLD:AAU0047	Anura	22.647	-83.37	Cuba	Northern	5	30	25	20	5	Americas
BSAMP138-07	BOLD:AAB5895	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP850-09	BOLD:ACA9764	Anura	7.764	-77.722	Panama	Northern	7	10	5	0	7	Americas
BSAMP888-09	BOLD:AAC1401	Anura	7.756	-77.684	Panama	Northern	7	10	5	0	7	Americas
DBNGF089-10	BOLD:AAZ3766	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DBNGF175-10	BOLD:AAZ3799	Anura	-5.81483	145.156	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAAW48340-24	BOLD:AAE9581	Anura	5.12	-76	Colombia	Northern	7	10	5	0	7	Americas
GBAAW48355-24	BOLD:AAE9581	Anura	4.38	-76.22	Colombia	Northern	7	10	5	0	7	Americas
GBAP1901-13	BOLD:ACH3359	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2251-13	BOLD:ACH7100	Anura	36.7674	137.469	Japan	Northern	4	40	35	30	4	Asia
GBAP3834-13	BOLD:ACH8581	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas
GBAP4994-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5112-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC3028-23	BOLD:AAB7344	Anura	29.3182	97.8441	China	Northern	5	30	25	20	5	Asia
GBMIN91959-17	BOLD:ADJ6291	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
